x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA,,,x,y,z_COG,z_MOM,z_ModifiedMOM,z_CA,w_COG,w_MOM,w_ModifiedMOM,w_CA,,Z_COG差,W_COG差,,z_MoM差,w_MoM差,,z_ModMoM差,w_ModMoM差,,Z_CA,W_CA
-3.6,1.5,8.081578947,1122.196299,8.75,1149.95,8.75,1149.95,8.75,1149.95,,,-3.6,1.5,8.081578947,8.75,8.75,8.75,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.6,1.6,8.169483568,1125.687758,9,1159.95,9,1159.95,9,1159.95,,,-3.6,1.6,8.169483568,9,9,9,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.6,1.7,8.245454545,1128.690535,9.25,1169.95,9.25,1169.95,9.25,1169.95,,,-3.6,1.7,8.245454545,9.25,9.25,9.25,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.6,1.8,8.306557377,1131.082409,9.5,1179.95,9.5,1179.95,9.5,1179.95,,,-3.6,1.8,8.306557377,9.5,9.5,9.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.6,1.9,8.348809524,1132.696695,9.75,1189.95,9.75,1189.95,9.75,1189.95,,,-3.6,1.9,8.348809524,9.75,9.75,9.75,1133.033183,1190,1190,1190,,0,-0.061157024,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.6,2,8.348809524,1132.696695,9.8,1189.95,9.8,1189.95,9.8,1189.95,,,-3.6,2,8.348809524,9.75,9.75,9.75,1133.033183,1190,1190,1190,,0,-0.061157024,,0.05,-0.05,,0.05,-0.05,,5.00E-02,-0.05
-3.5,0,1.659792374,1132.377368,0.3,1187.45,0.3,1187.45,0.3,1187.45,,,-3.5,0,1.659792374,0.3,0.3,0.3125,1132.707965,1187.5,1187.5,1187.5,,0,-0.060082303,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
-3.5,0.1,1.659792374,1132.377368,0.3,1187.45,0.3,1187.45,0.3,1187.45,,,-3.5,0.1,1.659792374,0.3,0.3,0.3125,1132.707965,1187.5,1187.5,1187.5,,0,-0.060082303,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
-3.5,0.2,1.693442623,1131.082409,0.5,1179.95,0.5,1179.95,0.5,1179.95,,,-3.5,0.2,1.693442623,0.5,0.5,0.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
-3.5,0.3,1.754545455,1128.690535,0.75,1169.95,0.75,1169.95,0.75,1169.95,,,-3.5,0.3,1.754545455,0.75,0.75,0.75,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.5,0.4,1.830516432,1125.687758,1,1159.95,1,1159.95,1,1159.95,,,-3.5,0.4,1.830516432,1,1,1,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.5,0.5,1.918421053,1122.196299,1.25,1149.95,1.25,1149.95,1.25,1149.95,,,-3.5,0.5,1.918421053,1.25,1.25,1.25,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,9.99E-15,-0.05
-3.5,0.6,3.918320611,1118.307815,1.5,1139.95,1.5,1139.95,2.666666667,1133.283333,,,-3.5,0.6,3.918320611,1.5,1.5,2.666666667,1118.588785,1140,1140,1133.333333,,0,-0.051041665,,0,-0.05,,0,-0.05,,3.33E-10,-0.050000333
-3.5,0.7,4.68372093,1118.307815,5,1139.95,5,1139.95,3.607142857,1135.664286,,,-3.5,0.7,4.68372093,5,5,3.607142857,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,-1.43E-10,-0.049999714
-3.5,0.8,4.880046404,1125.687758,5.05,1159.95,5.05,1159.95,4.2875,1149.95,,,-3.5,0.8,4.880046404,5,5,4.25,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.5,0.9,4.969772257,1131.082409,5,1179.95,5,1179.95,4.694444444,1172.172222,,,-3.5,0.9,4.969772257,5,5,4.694444444,1131.39834,1180,1180,1172.222222,,0,-0.057407406,,0,-0.05,,0,-0.05,,-4.44E-10,-0.050000222
-3.5,1,5,1132.377368,5,1187.45,5,1187.45,5,1187.45,,,-3.5,1,5,5,5,5,1132.707965,1187.5,1187.5,1187.5,,0,-0.060082303,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.5,1.1,5.030227743,1131.082409,5,1179.95,5,1179.95,5.305555556,1172.172222,,,-3.5,1.1,5.030227743,5,5,5.305555556,1131.39834,1180,1180,1172.222222,,0,-0.057407406,,0,-0.05,,0,-0.05,,4.44E-10,-0.050000222
-3.5,1.2,5.119953596,1125.687758,5.05,1159.95,5.05,1159.95,5.7875,1149.95,,,-3.5,1.2,5.119953596,5,5,5.75,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.5,1.3,5.31627907,1118.307815,5,1139.95,5,1139.95,6.392857143,1135.664286,,,-3.5,1.3,5.31627907,5,5,6.392857143,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,1.43E-10,-0.049999714
-3.5,1.4,6.081679389,1118.307815,8.5,1139.95,8.5,1139.95,7.333333333,1133.283333,,,-3.5,1.4,6.081679389,8.5,8.5,7.333333333,1118.588785,1140,1140,1133.333333,,-1.07E-14,-0.051041665,,0,-0.05,,0,-0.05,,-3.33E-10,-0.050000333
-3.5,1.5,8.081578947,1122.196299,8.75,1149.95,8.75,1149.95,8.75,1149.95,,,-3.5,1.5,8.081578947,8.75,8.75,8.75,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.5,1.6,8.169483568,1125.687758,9,1159.95,9,1159.95,9,1159.95,,,-3.5,1.6,8.169483568,9,9,9,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.5,1.7,8.245454545,1128.690535,9.25,1169.95,9.25,1169.95,9.25,1169.95,,,-3.5,1.7,8.245454545,9.25,9.25,9.25,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.5,1.8,8.306557377,1131.082409,9.5,1179.95,9.5,1179.95,9.5,1179.95,,,-3.5,1.8,8.306557377,9.5,9.5,9.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.5,1.9,8.340207626,1132.377368,9.7,1187.45,9.7,1187.45,9.7,1187.45,,,-3.5,1.9,8.340207626,9.7,9.7,9.6875,1132.707965,1187.5,1187.5,1187.5,,0,-0.060082303,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
-3.5,2,8.340207626,1132.377368,9.7,1187.45,9.7,1187.45,9.7,1187.45,,,-3.5,2,8.340207626,9.7,9.7,9.6875,1132.707965,1187.5,1187.5,1187.5,,0,-0.060082303,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
-3.4,0,1.669750603,1131.999435,0.35,1184.95,0.35,1184.95,0.35,1184.95,,,-3.4,0,1.669750603,0.35,0.35,0.375,1132.324675,1185,1185,1185,,0,-0.059105228,,0,-0.05,,0,-0.05,,-2.50E-02,-0.05
-3.4,0.1,1.669750603,1131.999435,0.35,1184.95,0.35,1184.95,0.35,1184.95,,,-3.4,0.1,1.669750603,0.35,0.35,0.375,1132.324675,1185,1185,1185,,0,-0.059105228,,0,-0.05,,0,-0.05,,-2.50E-02,-0.05
-3.4,0.2,1.693442623,1131.082409,0.5,1179.95,0.5,1179.95,0.5,1179.95,,,-3.4,0.2,1.693442623,0.5,0.5,0.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
-3.4,0.3,1.754545455,1128.690535,0.75,1169.95,0.75,1169.95,0.75,1169.95,,,-3.4,0.3,1.754545455,0.75,0.75,0.75,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.4,0.4,1.830516432,1125.687758,1,1159.95,1,1159.95,1,1159.95,,,-3.4,0.4,1.830516432,1,1,1,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.4,0.5,1.918421053,1122.196299,1.25,1149.95,1.25,1149.95,1.25,1149.95,,,-3.4,0.5,1.918421053,1.25,1.25,1.25,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,9.99E-15,-0.05
-3.4,0.6,3.918320611,1118.307815,1.5,1139.95,1.5,1139.95,2.666666667,1133.283333,,,-3.4,0.6,3.918320611,1.5,1.5,2.666666667,1118.588785,1140,1140,1133.333333,,0,-0.051041665,,0,-0.05,,0,-0.05,,3.33E-10,-0.050000333
-3.4,0.7,4.68372093,1118.307815,5,1139.95,5,1139.95,3.607142857,1135.664286,,,-3.4,0.7,4.68372093,5,5,3.607142857,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,-1.43E-10,-0.049999714
-3.4,0.8,4.880046404,1125.687758,5.05,1159.95,5.05,1159.95,4.2875,1149.95,,,-3.4,0.8,4.880046404,5,5,4.25,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.4,0.9,4.969772257,1131.082409,5,1179.95,5,1179.95,4.694444444,1172.172222,,,-3.4,0.9,4.969772257,5,5,4.694444444,1131.39834,1180,1180,1172.222222,,0,-0.057407406,,0,-0.05,,0,-0.05,,-4.44E-10,-0.050000222
-3.4,1,5,1131.999435,5,1184.95,5,1184.95,5,1184.95,,,-3.4,1,5,5,5,5,1132.324675,1185,1185,1185,,0,-0.059105228,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.4,1.1,5.030227743,1131.082409,5,1179.95,5,1179.95,5.305555556,1172.172222,,,-3.4,1.1,5.030227743,5,5,5.305555556,1131.39834,1180,1180,1172.222222,,0,-0.057407406,,0,-0.05,,0,-0.05,,4.44E-10,-0.050000222
-3.4,1.2,5.119953596,1125.687758,5.05,1159.95,5.05,1159.95,5.7875,1149.95,,,-3.4,1.2,5.119953596,5,5,5.75,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.4,1.3,5.31627907,1118.307815,5,1139.95,5,1139.95,6.392857143,1135.664286,,,-3.4,1.3,5.31627907,5,5,6.392857143,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,1.43E-10,-0.049999714
-3.4,1.4,6.081679389,1118.307815,8.5,1139.95,8.5,1139.95,7.333333333,1133.283333,,,-3.4,1.4,6.081679389,8.5,8.5,7.333333333,1118.588785,1140,1140,1133.333333,,-1.07E-14,-0.051041665,,0,-0.05,,0,-0.05,,-3.33E-10,-0.050000333
-3.4,1.5,8.081578947,1122.196299,8.75,1149.95,8.75,1149.95,8.75,1149.95,,,-3.4,1.5,8.081578947,8.75,8.75,8.75,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.4,1.6,8.169483568,1125.687758,9,1159.95,9,1159.95,9,1159.95,,,-3.4,1.6,8.169483568,9,9,9,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.4,1.7,8.245454545,1128.690535,9.25,1169.95,9.25,1169.95,9.25,1169.95,,,-3.4,1.7,8.245454545,9.25,9.25,9.25,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.4,1.8,8.306557377,1131.082409,9.5,1179.95,9.5,1179.95,9.5,1179.95,,,-3.4,1.8,8.306557377,9.5,9.5,9.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.4,1.9,8.330249397,1131.999435,9.65,1184.95,9.65,1184.95,9.65,1184.95,,,-3.4,1.9,8.330249397,9.65,9.65,9.625,1132.324675,1185,1185,1185,,0,-0.059105228,,0,-0.05,,0,-0.05,,2.50E-02,-0.05
-3.4,2,8.330249397,1131.999435,9.65,1184.95,9.65,1184.95,9.65,1184.95,,,-3.4,2,8.330249397,9.65,9.65,9.625,1132.324675,1185,1185,1185,,0,-0.059105228,,0,-0.05,,0,-0.05,,2.50E-02,-0.05
-3.3,0,1.680990059,1131.566638,0.4,1182.45,0.4,1182.45,0.4,1182.45,,,-3.3,0,1.680990059,0.4,0.4,0.4375,1131.887006,1182.5,1182.5,1182.5,,0,-0.058216386,,0,-0.05,,0,-0.05,,-3.75E-02,-0.05
-3.3,0.1,1.680990059,1131.566638,0.4,1182.45,0.4,1182.45,0.4,1182.45,,,-3.3,0.1,1.680990059,0.4,0.4,0.4375,1131.887006,1182.5,1182.5,1182.5,,0,-0.058216386,,0,-0.05,,0,-0.05,,-3.75E-02,-0.05
-3.3,0.2,1.693442623,1131.082409,0.5,1179.95,0.5,1179.95,0.5,1179.95,,,-3.3,0.2,1.693442623,0.5,0.5,0.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
-3.3,0.3,1.754545455,1128.690535,0.75,1169.95,0.75,1169.95,0.75,1169.95,,,-3.3,0.3,1.754545455,0.75,0.75,0.75,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.3,0.4,1.830516432,1125.687758,1,1159.95,1,1159.95,1,1159.95,,,-3.3,0.4,1.830516432,1,1,1,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.3,0.5,1.918421053,1122.196299,1.25,1149.95,1.25,1149.95,1.25,1149.95,,,-3.3,0.5,1.918421053,1.25,1.25,1.25,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,9.99E-15,-0.05
-3.3,0.6,3.918320611,1118.307815,1.5,1139.95,1.5,1139.95,2.666666667,1133.283333,,,-3.3,0.6,3.918320611,1.5,1.5,2.666666667,1118.588785,1140,1140,1133.333333,,0,-0.051041665,,0,-0.05,,0,-0.05,,3.33E-10,-0.050000333
-3.3,0.7,4.68372093,1118.307815,5,1139.95,5,1139.95,3.607142857,1135.664286,,,-3.3,0.7,4.68372093,5,5,3.607142857,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,-1.43E-10,-0.049999714
-3.3,0.8,4.880046404,1125.687758,5.05,1159.95,5.05,1159.95,4.2875,1149.95,,,-3.3,0.8,4.880046404,5,5,4.25,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.3,0.9,4.969772257,1131.082409,5,1179.95,5,1179.95,4.694444444,1172.172222,,,-3.3,0.9,4.969772257,5,5,4.694444444,1131.39834,1180,1180,1172.222222,,0,-0.057407406,,0,-0.05,,0,-0.05,,-4.44E-10,-0.050000222
-3.3,1,5,1131.566638,5,1182.45,5,1182.45,5,1182.45,,,-3.3,1,5,5,5,5,1131.887006,1182.5,1182.5,1182.5,,0,-0.058216386,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.3,1.1,5.030227743,1131.082409,5,1179.95,5,1179.95,5.305555556,1172.172222,,,-3.3,1.1,5.030227743,5,5,5.305555556,1131.39834,1180,1180,1172.222222,,0,-0.057407406,,0,-0.05,,0,-0.05,,4.44E-10,-0.050000222
-3.3,1.2,5.119953596,1125.687758,5.05,1159.95,5.05,1159.95,5.7875,1149.95,,,-3.3,1.2,5.119953596,5,5,5.75,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.3,1.3,5.31627907,1118.307815,5,1139.95,5,1139.95,6.392857143,1135.664286,,,-3.3,1.3,5.31627907,5,5,6.392857143,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,1.43E-10,-0.049999714
-3.3,1.4,6.081679389,1118.307815,8.5,1139.95,8.5,1139.95,7.333333333,1133.283333,,,-3.3,1.4,6.081679389,8.5,8.5,7.333333333,1118.588785,1140,1140,1133.333333,,-1.07E-14,-0.051041665,,0,-0.05,,0,-0.05,,-3.33E-10,-0.050000333
-3.3,1.5,8.081578947,1122.196299,8.75,1149.95,8.75,1149.95,8.75,1149.95,,,-3.3,1.5,8.081578947,8.75,8.75,8.75,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.3,1.6,8.169483568,1125.687758,9,1159.95,9,1159.95,9,1159.95,,,-3.3,1.6,8.169483568,9,9,9,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.3,1.7,8.245454545,1128.690535,9.25,1169.95,9.25,1169.95,9.25,1169.95,,,-3.3,1.7,8.245454545,9.25,9.25,9.25,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.3,1.8,8.306557377,1131.082409,9.5,1179.95,9.5,1179.95,9.5,1179.95,,,-3.3,1.8,8.306557377,9.5,9.5,9.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.3,1.9,8.319009941,1131.566638,9.6,1182.45,9.6,1182.45,9.6,1182.45,,,-3.3,1.9,8.319009941,9.6,9.6,9.5625,1131.887006,1182.5,1182.5,1182.5,,0,-0.058216386,,0,-0.05,,0,-0.05,,3.75E-02,-0.05
-3.3,2,8.319009941,1131.566638,9.6,1182.45,9.6,1182.45,9.6,1182.45,,,-3.3,2,8.319009941,9.6,9.6,9.5625,1131.887006,1182.5,1182.5,1182.5,,0,-0.058216386,,0,-0.05,,0,-0.05,,3.75E-02,-0.05
-3.2,0,1.693442623,1131.082409,0.5,1179.95,0.5,1179.95,0.5,1179.95,,,-3.2,0,1.693442623,0.5,0.5,0.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
-3.2,0.1,1.693442623,1131.082409,0.5,1179.95,0.5,1179.95,0.5,1179.95,,,-3.2,0.1,1.693442623,0.5,0.5,0.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
-3.2,0.2,1.693442623,1131.082409,0.5,1179.95,0.5,1179.95,0.5,1179.95,,,-3.2,0.2,1.693442623,0.5,0.5,0.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,3.00E-15,-0.05
-3.2,0.3,1.754545455,1128.690535,0.75,1169.95,0.75,1169.95,0.75,1169.95,,,-3.2,0.3,1.754545455,0.75,0.75,0.75,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.2,0.4,1.830516432,1125.687758,1,1159.95,1,1159.95,1,1159.95,,,-3.2,0.4,1.830516432,1,1,1,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.2,0.5,1.918421053,1122.196299,1.25,1149.95,1.25,1149.95,1.25,1149.95,,,-3.2,0.5,1.918421053,1.25,1.25,1.25,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,9.99E-15,-0.05
-3.2,0.6,3.918320611,1118.307815,1.5,1139.95,1.5,1139.95,2.666666667,1133.283333,,,-3.2,0.6,3.918320611,1.5,1.5,2.666666667,1118.588785,1140,1140,1133.333333,,0,-0.051041665,,0,-0.05,,0,-0.05,,3.33E-10,-0.050000333
-3.2,0.7,4.68372093,1118.307815,5,1139.95,5,1139.95,3.607142857,1135.664286,,,-3.2,0.7,4.68372093,5,5,3.607142857,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,-1.43E-10,-0.049999714
-3.2,0.8,4.880046404,1125.687758,5.05,1159.95,5.05,1159.95,4.2875,1149.95,,,-3.2,0.8,4.880046404,5,5,4.25,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.2,0.9,4.969772257,1131.082409,5,1179.95,5,1179.95,4.694444444,1172.172222,,,-3.2,0.9,4.969772257,5,5,4.694444444,1131.39834,1180,1180,1172.222222,,0,-0.057407406,,0,-0.05,,0,-0.05,,-4.44E-10,-0.050000222
-3.2,1,5,1131.082409,5,1179.95,5,1179.95,5,1179.95,,,-3.2,1,5,5,5,5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.2,1.1,5.030227743,1131.082409,5,1179.95,5,1179.95,5.305555556,1172.172222,,,-3.2,1.1,5.030227743,5,5,5.305555556,1131.39834,1180,1180,1172.222222,,0,-0.057407406,,0,-0.05,,0,-0.05,,4.44E-10,-0.050000222
-3.2,1.2,5.119953596,1125.687758,5.05,1159.95,5.05,1159.95,5.7875,1149.95,,,-3.2,1.2,5.119953596,5,5,5.75,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.2,1.3,5.31627907,1118.307815,5,1139.95,5,1139.95,6.392857143,1135.664286,,,-3.2,1.3,5.31627907,5,5,6.392857143,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,1.43E-10,-0.049999714
-3.2,1.4,6.081679389,1118.307815,8.5,1139.95,8.5,1139.95,7.333333333,1133.283333,,,-3.2,1.4,6.081679389,8.5,8.5,7.333333333,1118.588785,1140,1140,1133.333333,,-1.07E-14,-0.051041665,,0,-0.05,,0,-0.05,,-3.33E-10,-0.050000333
-3.2,1.5,8.081578947,1122.196299,8.75,1149.95,8.75,1149.95,8.75,1149.95,,,-3.2,1.5,8.081578947,8.75,8.75,8.75,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.2,1.6,8.169483568,1125.687758,9,1159.95,9,1159.95,9,1159.95,,,-3.2,1.6,8.169483568,9,9,9,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.2,1.7,8.245454545,1128.690535,9.25,1169.95,9.25,1169.95,9.25,1169.95,,,-3.2,1.7,8.245454545,9.25,9.25,9.25,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.2,1.8,8.306557377,1131.082409,9.5,1179.95,9.5,1179.95,9.5,1179.95,,,-3.2,1.8,8.306557377,9.5,9.5,9.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.2,1.9,8.306557377,1131.082409,9.5,1179.95,9.5,1179.95,9.5,1179.95,,,-3.2,1.9,8.306557377,9.5,9.5,9.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.2,2,8.306557377,1131.082409,9.5,1179.95,9.5,1179.95,9.5,1179.95,,,-3.2,2,8.306557377,9.5,9.5,9.5,1131.39834,1180,1180,1180,,0,-0.057407406,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.1,0,1.707172471,1130.549898,0.55,1177.45,0.55,1177.45,0.55,1177.45,,,-3.1,0,1.707172471,0.55,0.55,0.5625,1130.861789,1177.5,1177.5,1177.5,,0,-0.05667083,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
-3.1,0.1,1.707172471,1130.549898,0.55,1177.45,0.55,1177.45,0.55,1177.45,,,-3.1,0.1,1.707172471,0.55,0.55,0.5625,1130.861789,1177.5,1177.5,1177.5,,0,-0.05667083,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
-3.1,0.2,1.707172471,1130.549898,0.55,1177.45,0.55,1177.45,0.55,1177.45,,,-3.1,0.2,1.707172471,0.55,0.55,0.5625,1130.861789,1177.5,1177.5,1177.5,,0,-0.05667083,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
-3.1,0.3,1.754545455,1128.690535,0.75,1169.95,0.75,1169.95,0.75,1169.95,,,-3.1,0.3,1.754545455,0.75,0.75,0.75,1128.992337,1170,1170,1170,,0,-0.054832345,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.1,0.4,1.830516432,1125.687758,1,1159.95,1,1159.95,1,1159.95,,,-3.1,0.4,1.830516432,1,1,1,1125.979834,1160,1160,1160,,0,-0.053061223,,0,-0.05,,0,-0.05,,2.00E-15,-0.05
-3.1,0.5,1.918421053,1122.196299,1.25,1149.95,1.25,1149.95,1.25,1149.95,,,-3.1,0.5,1.918421053,1.25,1.25,1.25,1122.481728,1150,1150,1150,,0,-0.05185185,,0,-0.05,,0,-0.05,,9.99E-15,-0.05
-3.1,0.6,3.918320611,1118.307815,1.5,1139.95,1.5,1139.95,2.666666667,1133.283333,,,-3.1,0.6,3.918320611,1.5,1.5,2.666666667,1118.588785,1140,1140,1133.333333,,0,-0.051041665,,0,-0.05,,0,-0.05,,3.33E-10,-0.050000333
-3.1,0.7,4.68372093,1118.307815,5,1139.95,5,1139.95,3.607142857,1135.664286,,,-3.1,0.7,4.68372093,5,5,3.607142857,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,-1.43E-10,-0.049999714
-3.1,0.8,4.880046404,1125.687758,5.05,1159.95,5.05,1159.95,4.2875,1149.95,,,-3.1,0.8,4.880046404,5,5,4.25,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.1,0.9,4.969433686,1130.549898,5,1177.45,5,1177.45,4.685714286,1169.735714,,,-3.1,0.9,4.969433686,5,5,4.685714286,1130.861789,1177.5,1177.5,1169.785714,,0,-0.05667083,,0,-0.05,,0,-0.05,,2.86E-10,-0.050000286
-3.1,1,5,1130.549898,5,1177.45,5,1177.45,5,1177.45,,,-3.1,1,5,5,5,5,1130.861789,1177.5,1177.5,1177.5,,0,-0.05667083,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
-3.1,1.1,5.030566314,1130.549898,5,1177.45,5,1177.45,5.314285714,1169.735714,,,-3.1,1.1,5.030566314,5,5,5.314285714,1130.861789,1177.5,1177.5,1169.785714,,0,-0.05667083,,0,-0.05,,0,-0.05,,-2.86E-10,-0.050000286
-3.1,1.2,5.119953596,1125.687758,5.05,1159.95,5.05,1159.95,5.7875,1149.95,,,-3.1,1.2,5.119953596,5,5,5.75,1125.979834,1160,1160,1150,,0,-0.053061223,,0.05,-0.05,,0.05,-0.05,,3.75E-02,-0.05
-3.1,1.3,5.31627907,1118.307815,5,1139.95,5,1139.95,6.392857143,1135.664286,,,-3.1,1.3,5.31627907,5,5,6.392857143,1118.588785,1140,1140,1135.714286,,0,-0.051041665,,0,-0.05,,0,-0.05,,1.43E-10,-0.049999714
-3.1,1.4,6.081679389,1118.307815,8.5,1139.95,8.5,1139.95,7.333333333,1133.283333,,,-3.1,1.4,6.081679389,8.5,8.5,7.333333333,1118.588785,1140,1140,1133.333333,,-1.07E-14,-0.051041665,,0,-0.05,,0,-0.05,,-3.33E-10,-0.050000333
