x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA
-1.1,1.1,5.033506731946144,939.5413538885903,5.0,900.0000000000682,5.0,900.0000000000682,5.496240601503761,975.3733082707621
-1.1,1.2,5.119953596287701,940.5372935647493,5.05,899.9500000000681,5.05,899.9500000000683,5.964705882352941,983.5284313726363
-1.1,1.3,5.316279069767444,950.4897513407922,5.0,899.9500000000683,5.0,899.9500000000683,6.484,1000.0500000000911
-1.1,1.4,6.081679389312978,950.4897513407922,8.5,899.9500000000683,8.5,899.9500000000683,7.120930232558139,999.0779069768352
-1.1,1.5,8.081578947368422,944.4830889759136,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.55483870967742,980.6758064516995
-1.1,1.6,8.169483568075112,940.5372935647493,9.0,899.9500000000681,9.0,899.9500000000683,8.748571428571427,971.4500000000845
-1.1,1.7,8.196264804129976,939.5413538885903,9.1,900.0000000000682,9.100000000000001,900.0000000000682,8.827522935779818,968.8610091743958
-1.1,1.8,8.196264804129976,939.5413538885903,9.1,900.0000000000682,9.100000000000001,900.0000000000682,8.827522935779818,968.8610091743958
-1.1,1.9,8.196264804129976,939.5413538885903,9.1,900.0000000000682,9.100000000000001,900.0000000000682,8.827522935779818,968.8610091743958
-1.1,2.0,8.196264804129976,939.5413538885903,9.1,900.0000000000682,9.100000000000001,900.0000000000682,8.827522935779818,968.8610091743958
-1.0,0.0,1.778391959798995,935.366238399216,0.7999999999999999,900.0000000000681,0.8,900.0000000000682,1.0863636363636364,961.3500000000822
-1.0,0.1,1.778391959798995,935.366238399216,0.7999999999999999,900.0000000000681,0.8,900.0000000000682,1.0863636363636364,961.3500000000822
-1.0,0.2,1.778391959798995,935.366238399216,0.7999999999999999,900.0000000000681,0.8,900.0000000000682,1.0863636363636364,961.3500000000822
-1.0,0.3,1.778391959798995,935.366238399216,0.7999999999999999,900.0000000000681,0.8,900.0000000000682,1.0863636363636364,961.3500000000822
-1.0,0.4,1.8305164319248826,937.1018696280019,1.0,899.9500000000681,1.0,899.9500000000683,1.25,966.1264705883186
-1.0,0.5,1.9184210526315795,940.7867232223398,1.25,899.9500000000683,1.25,899.9500000000683,1.45,974.9500000000853
-1.0,0.6,3.9183206106870214,946.4217520999052,1.5,899.9500000000683,1.5,899.9500000000683,2.9166666666666665,995.4261904762805
-1.0,0.7,4.683720930232558,946.4217520999053,5.0,899.9500000000683,5.0,899.9500000000683,3.53125,993.7000000000897
-1.0,0.8,4.880046403712297,937.1018696280019,5.05,899.9500000000681,5.05,899.9500000000683,4.064,980.1500000000866
-1.0,0.9,4.967367009387572,935.366238399216,5.0,900.0000000000681,5.0,900.0000000000682,4.507462686567164,969.1589552239644
-1.0,1.0,5.0,935.366238399216,5.0,900.0000000000681,5.0,900.0000000000682,5.0,961.3500000000822
-1.0,1.1,5.032632990612427,935.366238399216,5.0,900.0000000000681,5.0,900.0000000000682,5.492537313432837,969.1589552239649
-1.0,1.2,5.119953596287701,937.1018696280019,5.05,899.9500000000681,5.05,899.9500000000683,5.984,980.1500000000866
-1.0,1.3,5.316279069767444,946.4217520999053,5.0,899.9500000000683,5.0,899.9500000000683,6.468750000000001,993.7000000000897
-1.0,1.4,6.081679389312978,946.4217520999053,8.5,899.9500000000683,8.5,899.9500000000683,7.083333333333332,995.4261904762806
-1.0,1.5,8.081578947368422,940.7867232223398,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.549999999999999,974.9500000000853
-1.0,1.6,8.169483568075112,937.1018696280019,9.0,899.9500000000681,9.0,899.9500000000683,8.749999999999998,966.1264705883186
-1.0,1.7,8.221608040201003,935.366238399216,9.200000000000001,900.0000000000681,9.2,900.0000000000682,8.913636363636362,961.3500000000822
-1.0,1.8,8.221608040201003,935.366238399216,9.200000000000001,900.0000000000681,9.2,900.0000000000682,8.913636363636362,961.3500000000822
-1.0,1.9,8.221608040201003,935.366238399216,9.200000000000001,900.0000000000681,9.2,900.0000000000682,8.913636363636362,961.3500000000822
-1.0,2.0,8.221608040201003,935.366238399216,9.200000000000001,900.0000000000681,9.2,900.0000000000682,8.913636363636362,961.3500000000822
-0.9,0.0,1.7545454545454544,931.2963433766596,0.7000000000000001,899.9500000000683,0.7000000000000001,899.9500000000683,0.9918918918918921,954.0716216217023
-0.9,0.1,1.7545454545454544,931.2963433766596,0.7000000000000001,899.9500000000683,0.7000000000000001,899.9500000000683,0.9918918918918921,954.0716216217023
-0.9,0.2,1.7545454545454544,931.2963433766596,0.7000000000000001,899.9500000000683,0.7000000000000001,899.9500000000683,0.9918918918918921,954.0716216217023
-0.9,0.3,1.7545454545454549,931.2963433766595,0.75,899.9500000000683,0.75,899.9500000000683,1.0297297297297296,954.0716216217023
-0.9,0.4,1.8305164319248826,933.5369263812336,1.0,899.9500000000681,1.0,899.9500000000683,1.2454545454545456,960.6318181819004
-0.9,0.5,1.9184210526315795,936.9368724523654,1.25,899.9500000000683,1.25,899.9500000000683,1.4517241379310346,969.0017241380151
-0.9,0.6,3.9183206106870214,942.160946151239,1.5,899.9500000000683,1.5,899.9500000000683,2.9536585365853654,991.718292683016
-0.9,0.7,4.683720930232558,942.1609461512392,5.0,899.9500000000683,5.0,899.9500000000683,3.5456521739130435,987.0152173913925
-0.9,0.8,4.880046403712297,933.5369263812337,5.05,899.9500000000681,5.05,899.9500000000683,4.044897959183674,976.7357142858002
-0.9,0.9,4.968122270742357,931.2963433766596,5.0,899.9500000000683,5.0,899.9500000000683,4.511111111111111,963.1166666667492
-0.9,1.0,5.0,931.2963433766596,5.0,899.9500000000683,5.0,899.9500000000683,5.0,954.0716216217023
-0.9,1.1,5.0318777292576415,931.2963433766596,5.0,899.9500000000683,5.0,899.9500000000683,5.48888888888889,963.1166666667492
-0.9,1.2,5.119953596287701,933.5369263812337,5.05,899.9500000000681,5.05,899.9500000000683,6.004081632653061,976.7357142858
-0.9,1.3,5.316279069767444,942.1609461512392,5.0,899.9500000000683,5.0,899.9500000000683,6.4543478260869565,987.0152173913925
-0.9,1.4,6.081679389312978,942.1609461512392,8.5,899.9500000000683,8.5,899.9500000000683,7.046341463414633,991.7182926830159
-0.9,1.5,8.081578947368422,936.9368724523654,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.548275862068966,969.0017241380151
-0.9,1.6,8.169483568075112,933.5369263812337,9.0,899.9500000000681,9.0,899.9500000000683,8.754545454545454,960.6318181819004
-0.9,1.7,8.245454545454548,931.2963433766595,9.25,899.9500000000683,9.25,899.9500000000683,8.97027027027027,954.0716216217023
-0.9,1.8,8.245454545454546,931.2963433766596,9.3,899.9500000000683,9.3,899.9500000000683,9.00810810810811,954.0716216217023
-0.9,1.9,8.245454545454546,931.2963433766596,9.3,899.9500000000683,9.3,899.9500000000683,9.00810810810811,954.0716216217023
-0.9,2.0,8.245454545454546,931.2963433766596,9.3,899.9500000000683,9.3,899.9500000000683,9.00810810810811,954.0716216217023
-0.8,0.0,1.7323911814584512,927.3810752303738,0.6500000000000001,900.0000000000682,0.65,900.0000000000682,0.9285714285714287,947.1321428572218
-0.8,0.1,1.7323911814584512,927.3810752303738,0.6500000000000001,900.0000000000682,0.65,900.0000000000682,0.9285714285714287,947.1321428572218
-0.8,0.2,1.7323911814584512,927.3810752303738,0.6500000000000001,900.0000000000682,0.65,900.0000000000682,0.9285714285714287,947.1321428572218
-0.8,0.3,1.7545454545454549,927.8832321957736,0.75,899.9500000000683,0.75,899.9500000000683,1.0166666666666668,948.8388888889683
-0.8,0.4,1.8305164319248826,929.9164904422493,1.0,899.9500000000681,1.0,899.9500000000683,1.2374999999999998,954.9500000000808
-0.8,0.5,1.9184210526315795,933.0114776711724,1.25,899.9500000000683,1.25,899.9500000000683,1.4500000000000002,962.8071428572255
-0.8,0.6,3.9183206106870214,937.7897690638015,1.5,899.9500000000683,1.5,899.9500000000683,2.99,987.9500000000883
-0.8,0.7,4.683720930232558,937.7897690638014,5.0,899.9500000000683,5.0,899.9500000000683,3.55,979.9500000000864
-0.8,0.8,4.880046403712297,929.9164904422493,5.05,899.9500000000681,5.05,899.9500000000683,4.0166666666666675,973.2833333334183
-0.8,0.9,4.968763371844244,927.3810752303738,5.0,900.0000000000682,5.0,900.0000000000682,4.5058823529411764,957.3352941177284
-0.8,1.0,5.000000000000001,927.3810752303738,5.0,900.0000000000682,5.0,900.0000000000682,4.989285714285715,947.1321428572218
-0.8,1.1,5.031236628155756,927.3810752303738,5.0,900.0000000000682,5.0,900.0000000000682,5.476470588235295,957.3352941177284
-0.8,1.2,5.119953596287701,929.9164904422493,5.05,899.9500000000681,5.05,899.9500000000683,6.016666666666667,973.2833333334183
-0.8,1.3,5.316279069767444,937.7897690638014,5.0,899.9500000000683,5.0,899.9500000000683,6.4318181818181825,979.9500000000864
-0.8,1.4,6.081679389312978,937.7897690638014,8.5,899.9500000000683,8.5,899.9500000000683,7.000000000000001,987.9500000000885
-0.8,1.5,8.081578947368422,933.0114776711724,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.55,962.8071428572255
-0.8,1.6,8.169483568075112,929.9164904422493,9.0,899.9500000000681,9.0,899.9500000000683,8.762500000000001,954.9500000000809
-0.8,1.7,8.245454545454548,927.8832321957736,9.25,899.9500000000683,9.25,899.9500000000683,8.983333333333334,948.8388888889683
-0.8,1.8,8.267608818541548,927.3810752303738,9.35,900.0000000000682,9.350000000000001,900.0000000000682,9.071428571428573,947.1321428572218
-0.8,1.9,8.267608818541548,927.3810752303738,9.35,900.0000000000682,9.350000000000001,900.0000000000682,9.071428571428573,947.1321428572218
-0.8,2.0,8.267608818541548,927.3810752303738,9.35,900.0000000000682,9.350000000000001,900.0000000000682,9.071428571428573,947.1321428572218
-0.7,0.0,1.7119900083263948,923.605035011861,0.5500000000000002,900.0000000000681,0.55,900.0000000000682,0.8287610619469028,940.41106194698
-0.7,0.1,1.7119900083263948,923.605035011861,0.5500000000000002,900.0000000000681,0.55,900.0000000000682,0.8287610619469028,940.41106194698
-0.7,0.2,1.7119900083263948,923.605035011861,0.5500000000000002,900.0000000000681,0.55,900.0000000000682,0.8287610619469028,940.41106194698
-0.7,0.3,1.7545454545454549,924.4337422783165,0.75,899.9500000000683,0.75,899.9500000000683,1.01,943.4500000000781
-0.7,0.4,1.8305164319248826,926.2479326187178,1.0,899.9500000000681,1.0,899.9500000000683,1.2370967741935486,949.0629032258859
-0.7,0.5,1.9184210526315795,929.0181020646363,1.25,899.9500000000683,1.25,899.9500000000683,1.4574074074074073,956.3388888889699
-0.7,0.6,3.9183206106870214,933.3155246838694,1.5,899.9500000000683,1.5,899.9500000000683,2.982894736842105,980.0815789474549
-0.7,0.7,4.683720930232558,933.3155246838694,5.0,899.9500000000683,5.0,899.9500000000683,3.5797619047619054,972.4500000000849
-0.7,0.8,4.880046403712297,926.2479326187179,5.05,899.9500000000681,5.05,899.9500000000683,4.055434782608696,966.1456521739965
-0.7,0.9,4.9693105381165905,923.605035011861,5.0,900.0000000000681,5.0,900.0000000000682,4.518248175182481,951.7171532847515
-0.7,1.0,5.0,923.605035011861,5.0,900.0000000000681,5.0,900.0000000000682,5.0,940.41106194698
-0.7,1.1,5.030689461883408,923.605035011861,5.0,900.0000000000681,5.0,900.0000000000682,5.481751824817518,951.7171532847515
-0.7,1.2,5.119953596287701,926.2479326187179,5.05,899.9500000000681,5.05,899.9500000000683,5.996739130434784,966.1456521739965
-0.7,1.3,5.316279069767444,933.3155246838694,5.0,899.9500000000683,5.0,899.9500000000683,6.420238095238097,972.4500000000849
-0.7,1.4,6.081679389312978,933.3155246838694,8.5,899.9500000000683,8.5,899.9500000000683,7.0171052631578945,980.0815789474549
-0.7,1.5,8.081578947368422,929.0181020646363,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.542592592592591,956.3388888889699
-0.7,1.6,8.169483568075112,926.2479326187179,9.0,899.9500000000681,9.0,899.9500000000683,8.76290322580645,949.0629032258859
-0.7,1.7,8.245454545454548,924.4337422783165,9.25,899.9500000000683,9.25,899.9500000000683,8.989999999999998,943.4500000000781
-0.7,1.8,8.288009991673608,923.605035011861,9.450000000000001,900.0000000000681,9.45,900.0000000000682,9.171238938053095,940.41106194698
-0.7,1.9,8.288009991673608,923.605035011861,9.450000000000001,900.0000000000681,9.45,900.0000000000682,9.171238938053095,940.41106194698
-0.7,2.0,8.288009991673608,923.605035011861,9.450000000000001,900.0000000000681,9.45,900.0000000000682,9.171238938053095,940.41106194698
-0.6,0.0,1.6934426229508197,919.9541214141759,0.5000000000000001,899.9500000000683,0.5,899.9500000000683,0.7526315789473684,933.8973684211285
-0.6,0.1,1.6934426229508197,919.9541214141759,0.5000000000000001,899.9500000000683,0.5,899.9500000000683,0.7526315789473684,933.8973684211285
-0.6,0.2,1.6934426229508197,919.9541214141759,0.5000000000000001,899.9500000000683,0.5,899.9500000000683,0.7526315789473684,933.8973684211285
-0.6,0.3,1.7545454545454549,920.9556206632907,0.75,899.9500000000683,0.75,899.9500000000683,0.9882352941176469,937.8911764706652
-0.6,0.4,1.8305164319248826,922.5393754133403,1.0,899.9500000000681,1.0,899.9500000000683,1.22,942.950000000078
-0.6,0.5,1.9184210526315795,924.9652465731236,1.25,899.9500000000683,1.25,899.9500000000683,1.4461538461538461,949.5653846154642
-0.6,0.6,3.9183206106870214,928.7467528444193,1.5,899.9500000000683,1.5,899.9500000000683,2.9611111111111112,971.6166666667514
-0.6,0.7,4.683720930232558,928.746752844419,5.0,899.9500000000683,5.0,899.9500000000683,3.59,964.450000000083
-0.6,0.8,4.880046403712297,922.5393754133404,5.05,899.9500000000681,5.05,899.9500000000683,4.086363636363637,958.5863636364452
-0.6,0.9,4.969772256728778,919.9541214141759,5.0,899.9500000000683,5.0,899.9500000000683,4.521739130434782,946.2543478261656
-0.6,1.0,5.0,919.9541214141759,5.0,899.9500000000683,5.0,899.9500000000683,5.0,933.8973684211285
-0.6,1.1,5.030227743271221,919.9541214141761,5.0,899.9500000000683,5.0,899.9500000000683,5.478260869565219,946.2543478261658
-0.6,1.2,5.119953596287701,922.5393754133404,5.05,899.9500000000681,5.05,899.9500000000683,5.968181818181817,958.5863636364452
-0.6,1.3,5.316279069767444,928.746752844419,5.0,899.9500000000683,5.0,899.9500000000683,6.41,964.450000000083
-0.6,1.4,6.081679389312978,928.746752844419,8.5,899.9500000000683,8.5,899.9500000000683,7.038888888888888,971.6166666667514
-0.6,1.5,8.081578947368422,924.9652465731236,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.553846153846154,949.5653846154642
-0.6,1.6,8.169483568075112,922.5393754133404,9.0,899.9500000000681,9.0,899.9500000000683,8.78,942.950000000078
-0.6,1.7,8.245454545454548,920.9556206632907,9.25,899.9500000000683,9.25,899.9500000000683,9.011764705882353,937.8911764706652
-0.6,1.8,8.30655737704918,919.9541214141759,9.500000000000002,899.9500000000683,9.5,899.9500000000683,9.247368421052633,933.8973684211285
-0.6,1.9,8.30655737704918,919.9541214141759,9.500000000000002,899.9500000000683,9.5,899.9500000000683,9.247368421052633,933.8973684211285
-0.6,2.0,8.30655737704918,919.9541214141759,9.500000000000002,899.9500000000683,9.5,899.9500000000683,9.247368421052633,933.8973684211285
-0.5,0.0,1.6771035598705502,916.4153149058657,0.4000000000000001,900.0000000000682,0.4,900.0000000000682,0.6282608695652173,927.710869565292
-0.5,0.1,1.6771035598705502,916.4153149058657,0.4000000000000001,900.0000000000682,0.4,900.0000000000682,0.6282608695652173,927.710869565292
-0.5,0.2,1.6934426229508197,916.6100488337763,0.5000000000000001,899.9500000000683,0.5,899.9500000000683,0.7229729729729729,928.666216216291
-0.5,0.3,1.7545454545454549,917.4572571647413,0.75,899.9500000000683,0.75,899.9500000000683,0.9621212121212122,932.1469696970453
-0.5,0.4,1.8305164319248826,918.7997081946093,1.0,899.9500000000681,1.0,899.9500000000683,1.1982758620689655,936.5879310345595
-0.5,0.5,1.9184210526315795,920.8623833289176,1.25,899.9500000000683,1.25,899.9500000000683,1.4300000000000002,942.4500000000778
-0.5,0.6,3.9183206106870214,924.0933037089513,1.5,899.9500000000683,1.5,899.9500000000683,2.9338235294117645,962.4500000000826
-0.5,0.7,4.683720930232558,924.0933037089515,5.0,899.9500000000683,5.0,899.9500000000683,3.598684210526316,955.87105263166
-0.5,0.8,4.880046403712297,918.7997081946094,5.05,899.9500000000681,5.05,899.9500000000683,4.117857142857143,950.5452380953179
-0.5,0.9,4.9697722567287785,916.6100488337763,5.0,899.9500000000683,5.0,899.9500000000683,4.51111111111111,942.2277777778555
-0.5,1.0,5.0,916.4153149058657,5.0,900.0000000000682,5.0,900.0000000000682,5.0,927.710869565292
-0.5,1.1,5.030227743271221,916.6100488337764,5.0,899.9500000000683,5.0,899.9500000000683,5.48888888888889,942.2277777778557
-0.5,1.2,5.119953596287701,918.7997081946094,5.05,899.9500000000681,5.05,899.9500000000683,5.939285714285714,950.5452380953179
-0.5,1.3,5.316279069767444,924.0933037089515,5.0,899.9500000000683,5.0,899.9500000000683,6.401315789473685,955.87105263166
-0.5,1.4,6.081679389312978,924.0933037089515,8.5,899.9500000000683,8.5,899.9500000000683,7.0661764705882355,962.4500000000826
-0.5,1.5,8.081578947368422,920.8623833289176,8.750000000000002,899.9500000000683,8.75,899.9500000000683,8.57,942.4500000000778
-0.5,1.6,8.169483568075112,918.7997081946094,9.0,899.9500000000681,9.0,899.9500000000683,8.801724137931034,936.5879310345593
-0.5,1.7,8.245454545454548,917.4572571647413,9.25,899.9500000000683,9.25,899.9500000000683,9.037878787878789,932.1469696970453
-0.5,1.8,8.30655737704918,916.6100488337763,9.500000000000002,899.9500000000683,9.5,899.9500000000683,9.277027027027028,928.666216216291
-0.5,1.9,8.322896440129453,916.4153149058657,9.600000000000001,900.0000000000682,9.600000000000001,900.0000000000682,9.371739130434783,927.710869565292
-0.5,2.0,8.322896440129453,916.4153149058657,9.600000000000001,900.0000000000682,9.600000000000001,900.0000000000682,9.371739130434783,927.710869565292
-0.4,0.0,1.662966915688367,912.9764792390192,0.3,900.0000000000682,0.30000000000000004,900.0000000000682,0.49655172413793114,921.7189655173145
-0.4,0.1,1.662966915688367,912.9764792390192,0.3,900.0000000000682,0.30000000000000004,900.0000000000682,0.49655172413793114,921.7189655173145
-0.4,0.2,1.6934426229508197,913.2605901623386,0.5000000000000001,899.9500000000683,0.5,899.9500000000683,0.688888888888889,923.2833333334069
-0.4,0.3,1.7545454545454549,913.9476851732112,0.75,899.9500000000683,0.75,899.9500000000683,0.9312499999999999,926.2000000000743
-0.4,0.4,1.8305164319248826,915.0385960501908,1.0,899.9500000000681,1.0,899.9500000000683,1.1714285714285715,929.9500000000752
-0.4,0.5,1.9184210526315795,916.7199819870422,1.25,899.9500000000683,1.25,899.9500000000683,1.4083333333333334,934.9500000000762
